fecha	titular	fuente	categoria
2018-11-27 11:49:00-03	Por qué Alejandro Fantino no festejaría si Boca es campeón de la Copa Libertadores	LA NACION	Deportes
2018-11-27 09:48:26-03	Se atrasó la reunión de River y Boca en Paraguay: Conmebol ratifica que la final se jugará	Minutouno.com	Deportes
2018-11-27 01:05:27-03	Debate ético: en Chinadicen haber creado bebas modificadas genéticamente	LA NACION	Salud
2018-11-27 10:10:14-03	Dermatitis atópica: todo lo que tenés que saber de esta enfermedad crónica	TN	Salud
2018-11-27 13:15:43-03	Última semana de la Campaña de Vacunación contra el Sarampión y la Rubéola en Chubut	Diario EL CHUBUT	Salud
2018-11-27 06:26:44-03	Científicos revelan cómo el cerebro 'predice' el futuro	MDZ Online	Salud
2018-11-27 03:01:16-03	El consumo excesivo de sal en la infancia: un riesgo cardiovascular de por vida	Infobae.com	Salud
2018-11-26 10:52:27-03	Advierten que infecciones intrahospitalarias llegaron a los domicilios particulares	Los Andes (Mendoza)	Salud
2018-11-25 21:45:18-03	EPOC, un mal que no solo ataca a los fumadores	El Cordillerano (Comunicado de prensa)	Salud
2018-11-27 12:37:48-03	Niños de 1 a 4 que no sean vacunados, perderán sus vacantes	El Sureño	Salud
2018-11-27 15:23:55-03	71% de los diagnosticados de VIH en Paraguay fueron hombres	ÚltimaHora.com	Salud
2018-11-26 23:37:31-03	¡Hay que besarse más! Tu salud, agradecida	TN	Salud
2018-11-27 10:08:52-03	Así se ve el paisaje de Marte desde la sonda que envió la NASA	Clarín.com	Ciencia y Tecnologia
2018-11-27 11:04:07-03	Por fin los hashtags han llegado a…¿Google Maps?	unocero	Ciencia y Tecnologia
2018-11-27 13:20:00-03	Te decimos cómo pasar mensajes de voz de WhatsApp a texto	Aire de Santa Fe	Ciencia y Tecnologia
2018-11-27 13:33:00-03	Usuarios pobres usan iPhone; los ricos Huawei, dice estudio	El Universal	Ciencia y Tecnologia
2018-11-27 10:34:55-03	WhatsApp pierde una pieza clave: cómo lo afecta la partida de su director de negocio	Clarín.com	Ciencia y Tecnologia
2018-11-27 14:19:41-03	Cinco trucos para cargar más rápido la batería de tu smartphone	TN	Ciencia y Tecnologia
2018-11-27 14:03:45-03	Hallazgo del reptil herbívoro más antiguo da nuevos indicios sobre evolución	ABC Color	Ciencia y Tecnologia
2018-11-27 15:33:00-03	Se publica información y fotografías “oficiales” del nuevo Moto G7 Play	unocero	Ciencia y Tecnologia
2018-11-27 14:21:18-03	Más de 10 juegos serán revelados en The Game Awards 2018	LEVELUP	Ciencia y Tecnologia
2018-11-27 15:17:04-03	Google eliminó 13 juegos de Android debido a que contenían “programas maliciosos”	Misiones OnLine	Ciencia y Tecnologia
2018-11-27 15:18:12-03	La silenciosa y heroica forma en la que Pier Fritzsche luchó contra el cáncer	Infobae.com	Entretenimiento
2018-11-27 13:47:43-03	"Lourdes Sánchez rompió en llanto tras la polémica frase de Sol Pérez sobre su hijo: ""Pasó todos los límites"""	Ciudad Magazine	Entretenimiento
2018-11-27 11:24:45-03	Sol Pérez protagonista de una polémica en los Martín Fierro de radio 2018	Clarín.com	Entretenimiento
2018-11-27 14:01:14-03	Matías Martin confirmó la desvinculación de Cabito de Basta De Todo: “Me hago cargo”	Clarín.com	Entretenimiento
2018-11-27 09:30:37-03	"Cinthia Fernández con su novio y su mamá en el cumple de su hija menor: ""¡Los amo profundamente!"""	Ciudad Magazine	Entretenimiento
2018-11-27 15:00:48-03	Catherine Zeta Jones rompió el silencio: su reacción cuando su marido fue denunciado por acoso sexual	Clarín.com	Entretenimiento
2018-11-27 15:14:00-03	A un año del compromiso matrimonial del príncipe Enrique y Meghan Markle	El Diario de Yucatán	Entretenimiento
2018-11-27 15:04:00-03	"Ciro y su nuevo video: ""Conocí muchas chicas que tenían un novio golpeador"""	LA NACION	Entretenimiento
2018-11-27 11:49:40-03	Andy Kusnetzoff ganó el Martín Fierro de oro 2018 en radio	El Tribuno.com.ar	Entretenimiento
2018-11-27 15:14:02-03	"El boom de La Voz: ""Lo que menos importa es la imagen del concursante: nosotros buscamos al artista"""	Infobae.com	Entretenimiento
2018-11-27 15:51:21-03	El dólar retrocedió 40 centavos y la tasa frenó su seguidilla de bajas	El Cronista	Economia
2018-11-27 15:07:33-03	Multan por $ 460 millones a Edesur y Edenor por cortes e incumplimientos	Clarín.com	Economia
2018-11-26 16:57:45-03	Por tercer mes consecutivo cayeron las ventas en los supermercados y grandes centros de compra	Infobae.com	Economia
2018-11-27 07:50:31-03	Celulares: estiman que se venderán 2,3 millones menos este año	Ambito.com	Economia
2018-11-27 12:12:31-03	Jack Ma, el fundador de Alibaba, tiene 35.800 millones de dólares y un carné del Partido Comunista	Clarín.com	Economia
2018-11-27 12:39:46-03	Los combustibles volverían a subir el fin de semana	AIM Digital	Economia
2018-11-27 09:06:24-03	El comerciante de Carlos Paz que bajó los precios y se hizo famoso	El Diario de Carlos Paz	Economia
2018-11-27 10:36:52-03	Sistemas de Retención Infantil	motorsports.com.uy	Economia
2018-11-27 10:29:19-03	Car of the Year 2019: anunciaron los 7 finalistas para el premio al mejor auto del año	TN	Economia
2018-11-26 18:26:05-03	Las pymes en su peor momento: la producción cayó 5% en octubre	Eldestapeweb.com	Economia
2018-11-27 15:20:55-03	Los argumentos clave del fallo que procesó a Paolo Rocca en la causa de los cuadernos de las coimas	Infobae.com	Internacional
2018-11-27 15:31:13-03	Ucrania presiona a la Argentina para que el G20 condene a Rusia por las agresiones militares	Infobae.com	Internacional
2018-11-27 10:46:26-03	Youtuber sobrevive a un vuelo extremo en ala delta y su video se vuelve viral	TN	Internacional
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Internacional
2018-11-27 14:19:12-03	Expertos piden dejar en isla india el cuerpo del estadounidense asesinado por una tribu	LA NACION	Internacional
2018-11-27 13:49:09-03	Ahora Turquía asegura que el príncipe Mohammed bin Salman y Recep Erdogan podrían reunirse en la cumbre del G20	Infobae.com	Internacional
2018-11-27 14:06:14-03	Confirmado: se podrá viajar a las Islas Malvinas desde Córdoba	Clarín.com	Internacional
2018-11-27 09:59:00-03	"Joven publica selfie con mensaje ""terrorista"" en Snapchat y desata operativo en avión"	Teletrece	Internacional
2018-11-27 11:35:35-03	Olavo: el ideólogo detrás del gabinete de Bolsonaro	La Política Online	Internacional
2018-11-27 14:29:26-03	Cambio climático: volvieron a subir las emisiones de CO2 por primera vez en 4 años	Clarín.com	Internacional
2018-11-27 15:52:07-03	Jueces y Ganancias: las claves del fallo de la Corte	Clarín.com	Nacional
2018-11-27 16:41:35-03	Mató a su hijastro, hirió a su pareja, se atrincheró y luego se suicidó	LA NACION	Nacional
2018-11-27 13:31:13-03	Se masturbó delante de una pasajera en el colectivo, ella lo filmó, lo escrachó y lo detuvieron	Infobae.com	Nacional
2018-11-27 16:17:16-03	Les toman declaración a los jugadores de Boca	Olé	Nacional
2018-11-27 14:09:41-03	ANSES | Adelantan el pago de jubilaciones, pensiones y asignaciones	Radio Mitre	Nacional
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Nacional
2018-11-27 06:01:58-03	El fallo por Lucía Pérez, durísimo contra la fiscal: “Movió a un país” con “una mentira”	Clarín.com	Nacional
2018-11-26 06:56:52-03	Suspenso por internas neuquinas	Diario de Cuyo	Nacional
2018-11-27 09:39:28-03	Femicidio en Aristóbulo: “La agarró de los pelos y luego la apuñaló”	Primera Edicion	Nacional
2018-11-27 16:19:01-03	Tres jugadores de Boca fueron informados por la Conmebol y podrían ser sancionados	Clarín.com	Deportes
2018-11-27 15:41:48-03	Si no se puede jugar este River-Boca, no se debería jugar ninguno más	Clarín.com	Deportes
2018-11-27 16:29:57-03	Un barra avisó de la venganza	Olé	Deportes
2018-11-27 15:03:33-03	¿Cuáles pueden ser las consecuencias para Boca si no se presenta a jugar?	Ambito.com	Deportes
2018-11-27 12:26:00-03	El chofer del micro de Boca, a contramano de Angelici y el plantel	Total News Agency	Deportes
2018-11-27 11:15:43-03	La final se jugará, pero no en Argentina	TyC Sports	Deportes
2018-11-26 20:31:23-03	La confesión de Carlos Tevez a Oscar Ruggeri y la intimidad del vestuario de Boca tras las agresiones	Infobae.com	Deportes
2018-11-27 09:33:27-03	"Marcelo Tinelli defendió a los jugadores de Boca tras el escándalo de la Superfinal: ""Fueron víctimas"""	TyC Sports	Deportes
2018-11-27 11:17:30-03	¿Superclásico en Paraguay? La final podría mudarse y jugarse en Asunción	Minutouno.com	Deportes
2018-11-27 16:18:45-03	Sin venta en Mar del Plata	Diario El Día	Deportes
2018-11-27 01:05:27-03	Debate ético: en Chinadicen haber creado bebas modificadas genéticamente	LA NACION	Salud
2018-11-27 16:13:16-03	La encrucijada de la dermatitis atópica, subdiagnóstico y confusión con otras enfermedades	Infobae.com	Salud
2018-11-27 13:15:43-03	Última semana de la Campaña de Vacunación contra el Sarampión y la Rubéola en Chubut	Diario EL CHUBUT	Salud
2018-11-27 06:26:44-03	Científicos revelan cómo el cerebro 'predice' el futuro	MDZ Online	Salud
2018-11-26 10:52:27-03	Advierten que infecciones intrahospitalarias llegaron a los domicilios particulares	Los Andes (Mendoza)	Salud
2018-11-27 15:23:55-03	71% de los diagnosticados de VIH en Paraguay fueron hombres	ÚltimaHora.com	Salud
2018-11-25 21:45:18-03	EPOC, un mal que no solo ataca a los fumadores	El Cordillerano (Comunicado de prensa)	Salud
2018-11-27 12:37:48-03	Niños de 1 a 4 que no sean vacunados, perderán sus vacantes	El Sureño	Salud
2018-11-26 21:08:57-03	Es importante no perforar las orejas de los recién nacidos	Padresehijos	Salud
2018-11-27 15:45:14-03	Con más besos, tu salud mejora	Sin Mordaza	Salud
2018-11-27 10:08:52-03	Así se ve el paisaje de Marte desde la sonda que envió la NASA	Clarín.com	Ciencia y Tecnologia
2018-11-27 13:33:00-03	Usuarios pobres usan iPhone; los ricos Huawei, dice estudio	El Universal	Ciencia y Tecnologia
2018-11-27 16:14:54-03	Los mensajes de voz consecutivos, pronto en WhatsApp	Parentesis	Ciencia y Tecnologia
2018-11-27 10:34:55-03	WhatsApp pierde una pieza clave: cómo lo afecta la partida de su director de negocio	Clarín.com	Ciencia y Tecnologia
2018-11-25 19:44:24-03	Descubrimiento del reptil herbívoro más antiguo da nuevos indicios sobre evolución	El Comercio	Ciencia y Tecnologia
2018-11-27 13:25:03-03	YouTube y YouTube Music lanzan descuento en suscripción para estudiantes	CNET en Español	Ciencia y Tecnologia
2018-11-27 14:21:18-03	Más de 10 juegos serán revelados en The Game Awards 2018	LEVELUP	Ciencia y Tecnologia
2018-11-27 15:17:04-03	Google eliminó 13 juegos de Android debido a que contenían “programas maliciosos”	Misiones OnLine	Ciencia y Tecnologia
2018-11-27 15:45:00-03	Batman: Arkham Collection llega a Xbox One	TierraGamer	Ciencia y Tecnologia
2018-11-27 15:18:12-03	La silenciosa y heroica forma en la que Pier Fritzsche luchó contra el cáncer	Infobae.com	Entretenimiento
2018-11-27 15:27:33-03	"Marcelo Tinelli intervino en la feroz pelea de Sol Pérez y Lourdes Sánchez: ""No está bueno..."""	Ciudad Magazine	Entretenimiento
2018-11-27 11:24:45-03	Sol Pérez protagonista de una polémica en los Martín Fierro de radio 2018	Clarín.com	Entretenimiento
2018-11-27 15:41:36-03	Murió el creador de Bob Esponja, Stephen Hillenburg a los 57 años	Infobae.com	Entretenimiento
2018-11-27 14:01:14-03	Matías Martin confirmó la desvinculación de Cabito de Basta De Todo: “Me hago cargo”	Clarín.com	Entretenimiento
2018-11-27 09:30:37-03	"Cinthia Fernández con su novio y su mamá en el cumple de su hija menor: ""¡Los amo profundamente!"""	Ciudad Magazine	Entretenimiento
2018-11-27 15:04:00-03	"Ciro y su nuevo video: ""Conocí muchas chicas que tenían un novio golpeador"""	LA NACION	Entretenimiento
2018-11-27 15:00:48-03	Catherine Zeta Jones rompió el silencio: su reacción cuando su marido fue denunciado por acoso sexual	Clarín.com	Entretenimiento
2018-11-27 15:14:02-03	"El boom de La Voz: ""Lo que menos importa es la imagen del concursante: nosotros buscamos al artista"""	Infobae.com	Entretenimiento
2018-11-27 16:09:16-03	Carolina Biquard renunció al Fondo Nacional de las Artes: Mariano Roca asume la presidencia	Infobae.com	Entretenimiento
2018-11-27 15:51:21-03	El dólar retrocedió 40 centavos y la tasa frenó su seguidilla de bajas	El Cronista	Economia
2018-11-27 15:07:33-03	Multan por $ 460 millones a Edesur y Edenor por cortes e incumplimientos	Clarín.com	Economia
2018-11-27 06:23:36-03	Fuerte retracción del consumo en supermercados y shopping	Ambito.com	Economia
2018-11-27 09:06:24-03	El comerciante de Carlos Paz que bajó los precios y se hizo famoso	El Diario de Carlos Paz	Economia
2018-11-27 12:12:31-03	Jack Ma, el fundador de Alibaba, tiene 35.800 millones de dólares y un carné del Partido Comunista	Clarín.com	Economia
2018-11-27 12:39:46-03	Los combustibles volverían a subir el fin de semana	AIM Digital	Economia
2018-11-27 07:50:31-03	Celulares: estiman que se venderán 2,3 millones menos este año	Ambito.com	Economia
2018-11-27 10:36:52-03	Sistemas de Retención Infantil	motorsports.com.uy	Economia
2018-11-27 10:29:19-03	Car of the Year 2019: anunciaron los 7 finalistas para el premio al mejor auto del año	TN	Economia
2018-11-27 14:51:40-03	"Norwegian Air operará ruta Londres-Río de Janeiro y desafía ""monopolio"" de British Airways"	AméricaEconomía.com	Economia
2018-11-27 14:52:35-03	Cuadernos de las coimas: procesaron al CEO de Techint, Paolo Rocca	Clarín.com	Internacional
2018-11-27 16:41:35-03	Mató a su hijastro, hirió a su pareja, se atrincheró y luego se suicidó	LA NACION	Nacional
2018-11-27 13:26:41-03	El susto de su vida: no le ataron el arnés y voló en ala delta colgando de las manos	Infobae.com	Internacional
2018-11-27 12:47:49-03	Las expectativas de los agronegocios argentinos hacia la Cumbre del G20	Infobae.com	Internacional
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Internacional
2018-11-27 15:31:13-03	Ucrania presiona a la Argentina para que el G20 condene a Rusia por las agresiones militares	Infobae.com	Internacional
2018-11-27 16:23:56-03	Donald Trump se quedaría más tiempo en Buenos Aires y tiene previsto cenar con Xi Jinping	TN	Internacional
2018-11-27 14:06:14-03	Confirmado: se podrá viajar a las Islas Malvinas desde Córdoba	Clarín.com	Internacional
2018-11-27 14:19:12-03	Expertos piden dejar en isla india el cuerpo del estadounidense asesinado por una tribu	LA NACION	Internacional
2018-11-27 07:10:17-03	Dolor de cabeza para Macri: podrían detener al príncipe heredero saudí en el G20	El Cronista	Internacional
2018-11-27 06:23:40-03	Ya suman cuatro los militares en el gabinete de Bolsonaro	Ambito.com	Internacional
2018-11-27 16:41:35-03	Mató a su hijastro, hirió a su pareja, se atrincheró y luego se suicidó	LA NACION	Nacional
2018-11-27 15:52:07-03	Jueces y Ganancias: las claves del fallo de la Corte	Clarín.com	Nacional
2018-11-27 13:31:13-03	Se masturbó delante de una pasajera en el colectivo, ella lo filmó, lo escrachó y lo detuvieron	Infobae.com	Nacional
2018-11-27 07:36:00-03	Anses adelanta los pagos previstos para el 30 de noviembre	Aire de Santa Fe	Nacional
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Nacional
2018-11-27 10:55:09-03	Diego Santilli pidió identificar a quienes “tiraron piedras o botellazos” al micro de Boca	Clarín.com	Nacional
2018-11-27 06:01:58-03	El fallo por Lucía Pérez, durísimo contra la fiscal: “Movió a un país” con “una mentira”	Clarín.com	Nacional
2018-11-27 12:38:00-03	Alerta por tormentas fuertes para el este de Chaco	Diario Chaco	Nacional
2018-11-27 09:39:28-03	Femicidio en Aristóbulo: “La agarró de los pelos y luego la apuñaló”	Primera Edicion	Nacional
2018-11-26 06:56:52-03	Suspenso por internas neuquinas	Diario de Cuyo	Nacional
2018-11-27 16:57:35-03	Macri quiere y pretende que se juegue en River	Olé	Deportes
2018-11-27 17:18:47-03	Tres jugadores de Boca fueron informados por la Conmebol y podrían ser sancionados	Clarín.com	Deportes
2018-11-27 17:17:21-03	Boca-River, el superclásico de la vergüenza: Empezó como una fiesta y casi termina en tragedia	Infobae.com	Deportes
2018-11-27 16:56:16-03	Ni aquí ni allá: la final de la Copa Libertadores no se puede jugar	Infobae.com	Deportes
2018-11-27 16:18:45-03	Sin venta en Mar del Plata	Diario El Día	Deportes
2018-11-27 11:17:30-03	¿Superclásico en Paraguay? La final podría mudarse y jugarse en Asunción	Minutouno.com	Deportes
2018-11-27 17:03:43-03	Tadic clasificó al Ajax a octavos tras más de una década ausente	ESPN	Deportes
2018-11-27 15:56:58-03	Hinchas de Boca y River se cruzan en Twitter con #BocaNoJuegaLaFinal y #SeBuscaClásico	Diario Registrado	Deportes
2018-11-27 07:50:36-03	Marcelo Tinelli hizo fuertes declaraciones sobre la violenta previa del River-Boca	RADIO FÉNIX 95.1	Deportes
2018-11-27 14:07:01-03	La Copa Libertadores se definiría en el Defensores del Chaco	MDZ Online	Deportes
2018-11-27 16:13:16-03	La encrucijada de la dermatitis atópica, subdiagnóstico y confusión con otras enfermedades	Infobae.com	Salud
2018-11-27 13:01:29-03	China investigará el caso de las gemelas que fueron modificadas genéticamente	TN	Salud
2018-11-27 13:15:43-03	Última semana de la Campaña de Vacunación contra el Sarampión y la Rubéola en Chubut	Diario EL CHUBUT	Salud
2018-11-27 06:26:44-03	Científicos revelan cómo el cerebro 'predice' el futuro	MDZ Online	Salud
2018-11-27 11:17:48-03	Confirman un caso de meningitis en una nena de 10 años en San Juan	Diario La Provincia SJ	Salud
2018-11-27 13:38:00-03	Salud Pública confirmó la llegada de unas 6 mil vacunas contra la meningitis	El Litoral Corrientes	Salud
2018-11-27 17:44:00-03	El viernes finaliza la campaña gratuita de vacunación triple viral	www.minutobalcarce.com.ar	Salud
2018-11-27 11:32:47-03	Jornada preventivo- educativa por el Día Mundial de la Acción contra el SIDA	Perspectiva Sur	Salud
2018-11-25 21:45:18-03	EPOC, un mal que no solo ataca a los fumadores	El Cordillerano (Comunicado de prensa)	Salud
2018-11-27 12:37:48-03	Niños de 1 a 4 que no sean vacunados, perderán sus vacantes	El Sureño	Salud
2018-11-27 10:08:52-03	Así se ve el paisaje de Marte desde la sonda que envió la NASA	Clarín.com	Ciencia y Tecnologia
2018-11-27 02:42:00-03	Google Maps: Reseñas de lugares ahora pueden incluir etiquetas	El Comercio	Ciencia y Tecnologia
2018-11-27 13:36:49-03	Usuarios pobres usan iPhone; los ricos Huawei, dice estudio	El Universal	Ciencia y Tecnologia
2018-11-27 16:14:54-03	Los mensajes de voz consecutivos, pronto en WhatsApp	Parentesis	Ciencia y Tecnologia
2018-11-27 10:34:55-03	WhatsApp pierde una pieza clave: cómo lo afecta la partida de su director de negocio	Clarín.com	Ciencia y Tecnologia
2018-11-25 19:44:24-03	Descubrimiento del reptil herbívoro más antiguo da nuevos indicios sobre evolución	El Comercio	Ciencia y Tecnologia
2018-11-27 12:30:56-03	YouTube en Perú: Cuatro de cada 5 peruanos conectados a Internet mira vídeos todos los días	RPP	Ciencia y Tecnologia
2018-11-27 16:35:34-03	Científicos descubren el antepasado más gigantesco de los dinosaurios y reescribiría la historia	bles.com	Ciencia y Tecnologia
2018-11-27 15:17:04-03	Google eliminó 13 juegos de Android debido a que contenían “programas maliciosos”	Misiones OnLine	Ciencia y Tecnologia
2018-11-27 15:06:00-03	Greenday viajó en el InSight de la NASA –y no lo sabíamos	CNET en Español	Ciencia y Tecnologia
2018-11-27 16:58:11-03	La fuerte decisión que Pier Fritzsche tomó durante la lucha contra su enfermedad y cuál fue su última voluntad	Ciudad Magazine	Entretenimiento
2018-11-27 15:27:33-03	"Marcelo Tinelli intervino en la feroz pelea de Sol Pérez y Lourdes Sánchez: ""No está bueno..."""	Ciudad Magazine	Entretenimiento
2018-11-27 11:41:38-03	Sol Pérez protagonista de una polémica en los Martín Fierro de radio 2018	Clarín.com	Entretenimiento
2018-11-27 17:11:37-03	"El look de Sol Pérez en los Martín Fierro de Radio que generó controversia: ""No tenía bombacha"""	Infobae.com	Entretenimiento
2018-11-27 15:41:36-03	Murió el creador de Bob Esponja, Stephen Hillenburg a los 57 años	Infobae.com	Entretenimiento
2018-11-27 09:30:37-03	"Cinthia Fernández con su novio y su mamá en el cumple de su hija menor: ""¡Los amo profundamente!"""	Ciudad Magazine	Entretenimiento
2018-11-27 16:24:07-03	Revelaron la causa de muerte de Stan Lee	Infobae.com	Entretenimiento
2018-11-27 15:00:48-03	Catherine Zeta Jones rompió el silencio: su reacción cuando su marido fue denunciado por acoso sexual	Clarín.com	Entretenimiento
2018-11-27 15:04:00-03	"Ciro y su nuevo video: ""Conocí muchas chicas que tenían un novio golpeador"""	LA NACION	Entretenimiento
2018-11-27 16:09:28-03	"Pablo Carrasco, un favorito de la gente, volvió a ""La voz argentina"" y emocionó a todos con un clásico"	TN	Entretenimiento
2018-11-27 15:51:21-03	El dólar retrocedió 40 centavos y la tasa frenó su seguidilla de bajas	El Cronista	Economia
2018-11-27 15:07:33-03	Multan por $ 460 millones a Edesur y Edenor por cortes e incumplimientos	Clarín.com	Economia
2018-11-27 17:37:48-03	Tenaris se desplomó casi 10% y arrastró al Merval, que cortó racha positiva	Ambito.com	Economia
2018-11-26 16:57:45-03	Por tercer mes consecutivo cayeron las ventas en los supermercados y grandes centros de compra	Infobae.com	Economia
2018-11-27 16:41:33-03	El riesgo país perfora los 700 puntos y toca máximo en más de 2 meses	Ambito.com	Economia
2018-11-27 11:57:41-03	General Motors mira al futuro y choca con Donald Trump	Clarín.com	Economia
2018-11-27 17:12:00-03	Pese a los anuncios, los combustibles volverían a subir el fin de semana	Central de Noticias	Economia
2018-11-27 11:56:50-03	La bolsa porteña acumula su quinta alza consecutiva: avanza un 1%	Ambito.com	Economia
2018-11-27 07:50:31-03	Celulares: estiman que se venderán 2,3 millones menos este año	Ambito.com	Economia
2018-11-27 12:12:31-03	Jack Ma, el fundador de Alibaba, tiene 35.800 millones de dólares y un carné del Partido Comunista	Clarín.com	Economia
2018-11-27 15:21:11-03	Los argumentos clave del fallo que procesó a Paolo Rocca en la causa de los cuadernos de las coimas	Infobae.com	Internacional
2018-11-27 17:05:53-03	Emma Coronel tenía celular en juicio de El Chapo para usar traductor	Milenio.com	Internacional
2018-11-27 13:26:41-03	El susto de su vida: no le ataron el arnés y voló en ala delta colgando de las manos	Infobae.com	Internacional
2018-11-27 15:39:11-03	Trump ampliará su estadía en Buenos Aires por el G20 y cenará con el chino Xi Jinping	Infobae.com	Internacional
2018-11-27 09:46:56-03	Viajaba de mochilera con su novio y está grave: él le prendió fuego mientras dormía	Clarín.com	Internacional
2018-11-27 16:41:14-03	El peso que tiene la Argentina dentro del G20	Perfil.com	Internacional
2018-11-27 15:31:13-03	Ucrania presiona a la Argentina para que el G20 condene a Rusia por las agresiones militares	Infobae.com	Internacional
2018-11-27 10:19:11-03	Human Rights Watch denunció al príncipe saudí	Página 12	Internacional
2018-11-27 17:15:00-03	Latam espera la notificación oficial para instrumentar un nuevo vuelo a Malvinas	Télam	Internacional
2018-11-27 06:23:40-03	Ya suman cuatro los militares en el gabinete de Bolsonaro	Ambito.com	Internacional
2018-11-27 18:41:01-03	Cerca de 300 jueces comenzarán a pagar Ganancias y ya hubo reacciones contra el fallo de la Corte	Infobae.com	Nacional
2018-11-27 13:31:13-03	Se masturbó delante de una pasajera en el colectivo, ella lo filmó, lo escrachó y lo detuvieron	Infobae.com	Nacional
2018-11-27 10:55:09-03	Diego Santilli pidió identificar a quienes “tiraron piedras o botellazos” al micro de Boca	Clarín.com	Nacional
2018-11-27 14:24:14-03	Dujovne dijo que hay condiciones para que baje la nafta	Télam	Nacional
2018-11-27 06:02:02-03	El fallo por Lucía Pérez, durísimo contra la fiscal: “Movió a un país” con “una mentira”	Clarín.com	Nacional
2018-11-27 10:15:00-03	Mar del Sud: un hombre rescató a una nena de 13 años con su caña de pescar	Diario San Rafael	Nacional
2018-11-27 07:31:27-03	Se mantiene una alerta por tormentas fuertes en Mendoza	MDZ Online	Nacional
2018-11-26 15:23:46-03	Estuvo preso por querer matar a su ex mujer, recuperó la libertad y hoy la asesinó	Los Andes (Mendoza)	Nacional
2018-11-27 13:43:52-03	Anunciaron que las clases arrancarán el 18 de febrero	Diario Uno	Nacional
2018-11-27 17:18:47-03	Tres jugadores de Boca fueron informados por la Conmebol y podrían ser sancionados	Clarín.com	Deportes
2018-11-27 17:54:37-03	"D'Onofrio: ""Macri quería que se juegue el partido en el Monumental"""	Minutouno.com	Deportes
2018-11-27 17:59:51-03	Una mala noticia para Boca en la integración del Tribunal que decidirá sobre la Superfinal	Clarín.com	Deportes
2018-11-27 17:03:43-03	Tadic clasificó al Ajax a octavos tras más de una década ausente	ESPN	Deportes
2018-11-27 17:17:21-03	Boca-River, el superclásico de la vergüenza: Empezó como una fiesta y casi termina en tragedia	Infobae.com	Deportes
2018-11-27 01:41:15-03	"Marcelo Tinelli: ""Están matando al fútbol"""	Diario La Provincia SJ	Deportes
2018-11-27 15:03:33-03	¿Cuáles pueden ser las consecuencias para Boca si no se presenta a jugar?	Ambito.com	Deportes
2018-11-27 15:56:58-03	Hinchas de Boca y River se cruzan en Twitter con #BocaNoJuegaLaFinal y #SeBuscaClásico	Diario Registrado	Deportes
2018-11-27 15:45:35-03	Más problemas para Newell's: la AFA volvió a quitarle los dos puntos que le había devuelto	TyC Sports	Deportes
2018-11-27 17:33:42-03	Más salidas en Huila: Edwar López es el primer refuerzo en Argentina	FutbolRed	Deportes
2018-11-27 16:13:16-03	La encrucijada de la dermatitis atópica, subdiagnóstico y confusión con otras enfermedades	Infobae.com	Salud
2018-11-27 13:01:29-03	China investigará el caso de las gemelas que fueron modificadas genéticamente	TN	Salud
2018-11-27 11:17:48-03	Confirman un caso de meningitis en una nena de 10 años en San Juan	Diario La Provincia SJ	Salud
2018-11-27 13:15:43-03	Última semana de la Campaña de Vacunación contra el Sarampión y la Rubéola en Chubut	Diario EL CHUBUT	Salud
2018-11-27 17:23:12-03	Corrientes: llegaron 6.000 vacunas contra la meningitis	CorrientesHoy.com (Comunicado de prensa)	Salud
2018-11-27 17:44:00-03	El viernes finaliza la campaña gratuita de vacunación triple viral	www.minutobalcarce.com.ar	Salud
2018-11-27 11:32:47-03	Jornada preventivo- educativa por el Día Mundial de la Acción contra el SIDA	Perspectiva Sur	Salud
2018-11-25 21:45:18-03	EPOC, un mal que no solo ataca a los fumadores	El Cordillerano (Comunicado de prensa)	Salud
2018-11-27 12:37:48-03	Niños de 1 a 4 que no sean vacunados, perderán sus vacantes	El Sureño	Salud
2018-11-26 21:08:57-03	Es importante no perforar las orejas de los recién nacidos	Padresehijos	Salud
2018-11-27 10:08:52-03	Así se ve el paisaje de Marte desde la sonda que envió la NASA	Clarín.com	Ciencia y Tecnologia
2018-11-27 02:42:00-03	Google Maps: Reseñas de lugares ahora podrán incluir etiquetas	El Comercio	Ciencia y Tecnologia
2018-11-27 17:49:26-03	En China tener un Huawei es de ricos mientras que iPhone es de pobres	VADERNEWS	Ciencia y Tecnologia
2018-11-27 18:10:49-03	¿Por qué algunos dinosaurios ponían huevos de colores?	La 100	Ciencia y Tecnologia
2018-11-27 16:14:54-03	Los mensajes de voz consecutivos, pronto en WhatsApp	Parentesis	Ciencia y Tecnologia
2018-11-27 13:56:00-03	Crisis en Facebook: Renuncia el director de negocios de WhatsApp y Zuckerberg se queda sin aliados	RPP	Ciencia y Tecnologia
2018-11-25 19:44:24-03	Descubrimiento del reptil herbívoro más antiguo da nuevos indicios sobre evolución	El Comercio	Ciencia y Tecnologia
2018-11-27 13:25:03-03	YouTube y YouTube Music lanzan descuento en suscripción para estudiantes	CNET en Español	Ciencia y Tecnologia
