fecha	titular	fuente	categoria
2018-11-15 13:42:12-03	Asus ZenBook Pro 15 UX580: una segunda pantalla más útil de lo que pensábamos en una laptop de alta gama	Clarín.com	Ciencia y Tecnologia
2018-11-15 12:09:11-03	Fortnite: mirá dónde encontrar los peces	Los Andes (Mendoza)	Ciencia y Tecnologia
2018-11-15 13:54:41-03	Descubren uno de los exoplanetas más cercanos a la Tierra	Clarín.com	Ciencia y Tecnologia
2018-11-15 17:37:30-03	Primero van mis redes sociales y después el cuidado de la casa: mexicanos	unocero	Ciencia y Tecnologia
2018-11-14 06:06:46-03	Nos hundimos en un 'huracán' de materia oscura que podría revelar sus secretos	Hipertextual	Ciencia y Tecnologia
2018-11-13 12:30:04-03	El truco de WhatsApp para saber qué decía un mensaje eliminado	Clarín.com	Ciencia y Tecnologia
2018-11-15 15:11:30-03	Fabián Rossi reconoció ante la Justicia que tenía una doble vida en Panamá, a espaldas de Iliana Calabró	Infobae.com	Entretenimiento
2018-11-14 15:07:57-03	Jorge Rial: "Voy a ser abuelo de un varón"	Infonews	Entretenimiento
2018-11-15 10:10:32-03	Netflix aumentó el valor de su suscripción: cuáles son las nuevas tarifas	Infobae.com	Entretenimiento
2018-11-15 11:28:49-03	Valeria Mazza hizo polémicas declaraciones sobre el feminismo	Clarín.com	Entretenimiento
2018-11-15 16:20:44-03	Dady Brieva y su enfrentamiento con Alfredo Casero: "Yo hablo desde mis convicciones, y él también"	Infobae.com	Entretenimiento
2018-11-15 14:45:13-03	Maluma le confesó a Susana Giménez cuál fue la propuesta más indecente que recibió	Clarín.com	Entretenimiento
2018-11-15 00:28:14-03	Marcela Tauro posó al natural y aprovechó la tarde para mostrar su nuevo bikini	Radio Mitre	Entretenimiento
2018-11-14 20:52:29-03	Silvio Soldán y un tenso momento en vivo: así fue como Silvia Süller le “rompió el escroto”	Radio Mitre	Entretenimiento
2018-11-15 13:01:57-03	Cómo se eligen y se pintan los murales del nuevo túnel de la avenida Nazca	LA NACION (Argentina.)	Entretenimiento
2018-11-14 17:23:20-03	¡Bomba! ¿Qué hacía Karina Jelinek junto a Rodrigo Bueno la noche previa a su trágico accidente?	Clarín.com	Entretenimiento
2018-11-15 16:49:46-03	La inflación de octubre fue 5,4% y acumula en el año 39,5%	El Cronista	Economia
2018-11-15 15:15:53-03	El dólar mayorista avanzó 15 centavos y la tasa marcó su novena baja consecutiva	El Cronista	Economia
2018-11-15 12:07:13-03	Tras aprobación del Presupuesto, el Merval trepa un 4,4%	Ambito.com	Economia
2018-11-15 11:20:05-03	Netflix aumenta los abonos en Argentina	EL LITORAL	Economia
2018-11-15 15:37:35-03	Suben hasta 8,34% los biocombustibles y meten presión a los precios de las naftas	iprofesional.com	Economia
2018-11-15 13:05:32-03	Pymes porteñas suman quejas por las comisiones en las ventas con tarjeta de crédito	Ambito.com	Economia
2018-11-15 06:25:50-03	Naftas | Cómo quedaron los precios en Santiago tras los reajustes	El Liberal Digital	Economia
2018-11-21 13:35:03-03	¿Se acaba la era de los antibióticos?	Crónica	Salud
2018-11-15 09:58:00-03	Bancarios amenazan con un paro la próxima semana	iprofesional.com	Economia
2018-11-14 09:25:11-03	Pronostican un retroceso del consumo masivo de 1,8% este año y de 2,1% en 2019	iprofesional.com	Economia
2018-11-15 15:28:58-03	Más de 70% de las personas confía en hacer transacciones con el celular	Ambito.com	Economia
2018-11-15 16:59:09-03	Carlos Menem pidió autorización para salir del país y visitar a su hijo en Chile	Infobae.com	Internacional
2018-11-15 16:37:25-03	Detuvieron en Buenos Aires a dos adherentes del grupo terrorista Hezbollah con gran cantidad de armas	Infobae.com	Internacional
2018-11-15 09:08:21-03	El fiscal general pidió la pena de muerte para los sospechosos del crimen de Khashoggi	Télam	Internacional
2018-11-15 09:52:58-03	Del corredor de la muerte a la libertad: el milagro de los chilenos detenidos en Malasia	Minutouno.com	Internacional
2018-11-15 15:14:19-03	Escándalo e incidentes en Chile tras la muerte de un joven mapuche	Clarín.com	Internacional
2018-11-15 15:48:56-03	"Una tanga no es consentimiento": las redes se llenaron de ropa interior en protesta por una violación sin justicia	TN	Internacional
2018-11-15 14:51:06-03	Así, nena se salvó de ser violada en plena calle	Crónica	Internacional
2018-11-15 15:11:56-03	El ministro de ciberseguridad japonés dijo "nunca haber usado una computadora" ni saber lo que es una memoria USB	Infobae.com	Internacional
2018-11-15 16:04:20-03	Amenazada por una moción de censura, Theresa May asegura que "seguirá trabajando" para lograr el mejor "Brexit"	TN	Internacional
2018-11-15 16:22:00-03	Ayuda en el incendio y destroza su camioneta; marca le regala una	Excélsior	Internacional
2018-11-16 08:14:25-03	Insólito: Patricia Bullrich le pidió a la gente "irse de la ciudad" por la cumbre del G20	Eldestapeweb.com	Nacional
2018-11-16 07:10:37-03	Tragedia en General Cabrera: 3 muertos tras un despiste y choque	La Voz del Interior	Nacional
2018-11-16 08:03:45-03	Por ahora hay un solo vuelo cancelado en Aeroparque por las protestas anunciadas por los gremios	Infobae.com	Nacional
2018-11-16 00:37:33-03	ARA San Juan: la empresa informó un nuevo punto de interés a 800 metros de profundidad	LA NACION (Argentina.)	Nacional
2018-11-16 02:36:47-03	Cambiemos pidió tratar el desafuero de Cristina	LA NACION (Argentina.)	Nacional
2018-11-15 18:58:07-03	Quemacoches y bombas al Estado: la historia nunca contada de los atentados anarquistas en la Argentina del siglo XXI	Infobae.com	Nacional
2018-11-16 07:10:00-03	Prisión perpetua para el casero que violó y mató a una nena de 11 años en Junín	TN	Nacional
2018-11-15 23:18:01-03	Pichetto ocupará un cargo clave en la relación con la Justicia	LA NACION (Argentina.)	Nacional
2018-11-16 07:24:00-03	Ocho homicidios en quince días en el departamento La Capital	Aire de Santa Fe	Nacional
2018-11-15 03:02:56-03	En la Noche de las Heladerías Artesanales, 7 lugares para disfrutar de los mejores sabores	Infobae.com	Nacional
2018-11-15 23:48:03-03	Patricia Bullrich sobre el operativo de seguridad por el G20: "Recomendamos a los porteños que se vayan de la Ciudad"	Infobae.com	Destacadas
2018-11-16 01:14:49-03	Aerolíneas Argentinas advierte sobre posibles demoras en los vuelos de hoy a la mañana	LA NACION (Argentina.)	Destacadas
2018-11-16 00:37:33-03	ARA San Juan: la empresa informó un nuevo punto de interés a 800 metros de profundidad	LA NACION (Argentina.)	Destacadas
2018-11-15 20:34:58-03	Senado: Cambiemos convocó a sesión especial para tratar el desafuero de Cristina	Ambito.com	Destacadas
2018-11-15 16:23:09-03	A la activista anarquista la bomba le explotó cuando se sacaba una selfie	LA NACION (Argentina.)	Destacadas
